"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-05-13 ~ 2026-05-12"
"실거래구분 : 오피스텔(전월세)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 성남시 분당구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)"
"584","경기도 성남시 분당구 금곡동","170","0170","0000","천사의도시Ⅲ오피스텔","월세","36.1600","202603","24","15,000","25","5","2004","정자일로6번길 13","202604~202804","신규","-","",""
"585","경기도 성남시 분당구 서현동","251-3","0251","0003","엘지분당에클라트","월세","45.0100","202603","23","1,000","85","11","2004","서현로 184","202604~202704","신규","-","",""
"586","경기도 성남시 분당구 정자동","7","0007","0000","분당두산위브파빌리온","전세","41.6300","202603","23","36,500","0","17","2005","성남대로 393","202605~202805","갱신","사용","35,500","0"
"587","경기도 성남시 분당구 정자동","7","0007","0000","분당두산위브파빌리온","전세","70.3300","202603","23","55,650","0","33","2005","성남대로 393","202603~202803","갱신","사용","53,000","0"
"588","경기도 성남시 분당구 정자동","162-2","0162","0002","정자동3차 푸르지오 시티","월세","29.4400","202603","23","1,000","110","32","2015","정자일로 135","202605~202705","신규","-","",""
"589","경기도 성남시 분당구 수내동","22-1","0022","0001","수내동 퍼스티플러스오피스텔","월세","72.6200","202603","23","3,000","180","4","2004","황새울로 196","202604~202704","신규","-","",""
"590","경기도 성남시 분당구 수내동","22-1","0022","0001","수내동 퍼스티플러스오피스텔","월세","34.0500","202603","23","1,000","80","4","2004","황새울로 196","202604~202704","신규","-","",""
"591","경기도 성남시 분당구 수내동","22-1","0022","0001","수내동 퍼스티플러스오피스텔","월세","34.0500","202603","23","1,000","80","8","2004","황새울로 196","202603~202803","신규","-","",""
"592","경기도 성남시 분당구 백현동","529","0529","0000","판교역 SK HUB","월세","34.9000","202603","23","24,000","34","2","2014","판교역로 109","202605~202805","신규","-","",""
"593","경기도 성남시 분당구 서현동","251-3","0251","0003","엘지분당에클라트","월세","45.0100","202603","23","1,500","85","11","2004","서현로 184","202604~202704","갱신","-","1,000","70"
"594","경기도 성남시 분당구 서현동","255-1","0255","0001","분당풍림아이원플러스오피스텔","월세","60.0000","202603","23","5,000","180","18","2004","서현로 170","202606~202706","신규","-","",""
"595","경기도 성남시 분당구 서현동","255-1","0255","0001","분당풍림아이원플러스오피스텔","월세","40.0000","202603","23","1,000","83","18","2004","서현로 170","202603~202703","신규","-","",""
"596","경기도 성남시 분당구 금곡동","172","0172","0000","씨티밸리","월세","36.5400","202603","23","6,500","80","3","2003","성남대로171번길 17","202604~202609","갱신","사용","16,500","20"
"597","경기도 성남시 분당구 판교동","625","0625","0000","리버스토리","전세","38.0300","202603","23","28,000","0","6","2011","운중로 242","202606~202806","신규","-","",""
"598","경기도 성남시 분당구 정자동","17-2","0017","0002","백궁 동양파라곤","월세","38.5200","202603","23","1,000","150","27","2004","느티로 22","202603~202703","신규","-","",""
"599","경기도 성남시 분당구 정자동","17-2","0017","0002","백궁 동양파라곤","월세","52.4900","202603","23","2,000","170","16","2004","느티로 22","202605~202805","신규","-","",""
"600","경기도 성남시 분당구 정자동","16-1","0016","0001","정자역 AK 와이즈플레이스","월세","32.8300","202603","23","28,350","30","20","2015","느티로 2","202604~202804","신규","-","",""
"601","경기도 성남시 분당구 정자동","7","0007","0000","분당두산위브파빌리온","전세","70.3300","202603","23","57,700","0","10","2005","성남대로 393","202603~202803","갱신","사용","55,000","0"
"602","경기도 성남시 분당구 삼평동","657","0657","0000","판교역 KCC웰츠타워","전세","33.3100","202603","23","30,000","0","7","2013","분당내곡로 155","202604~202804","갱신","-","30,000","0"
"603","경기도 성남시 분당구 삼평동","647","0647","0000","(647)","월세","25.8300","202603","23","1,000","100","9","2012","대왕판교로606번길 31","202604~202704","신규","-","",""
"604","경기도 성남시 분당구 정자동","7","0007","0000","분당두산위브파빌리온","월세","95.5200","202603","23","5,000","290","3","2005","성남대로 393","202605~202805","신규","-","",""
"605","경기도 성남시 분당구 정자동","7","0007","0000","분당두산위브파빌리온","전세","41.6300","202603","23","38,000","0","26","2005","성남대로 393","202604~202804","신규","-","",""
"606","경기도 성남시 분당구 구미동","204-8","0204","0008","포레스티지분당","전세","69.4300","202603","23","31,500","0","5","2020","미금로33번길 18","202605~202805","갱신","사용","30,000","0"
"607","경기도 성남시 분당구 야탑동","367-5","0367","0005","노블리치1오피스텔","월세","32.5600","202603","23","1,000","80","7","2003","성남대로916번길 20","202605~202704","신규","-","",""
"608","경기도 성남시 분당구 야탑동","360-1","0360","0001","시그마 3","전세","47.8500","202603","23","29,400","0","10","2003","장미로 78","202605~202805","갱신","-","27,000","0"
"609","경기도 성남시 분당구 백현동","529","0529","0000","판교역 SK HUB","전세","31.1500","202603","23","27,450","0","4","2014","판교역로 109","202603~202803","갱신","사용","28,000","0"
"610","경기도 성남시 분당구 운중동","947","0947","0000","청호델피노","전세","37.1200","202603","23","28,000","0","8","2016","운중로 120","202603~202703","갱신","사용","28,000","0"
"611","경기도 성남시 분당구 백현동","529","0529","0000","판교역 SK HUB","월세","22.6800","202603","23","1,000","83","7","2014","판교역로 109","202603~202703","신규","-","",""
"612","경기도 성남시 분당구 수내동","16-4","0016","0004","삼라마이다스빌","전세","115.9500","202603","22","54,000","0","9","2004","황새울로200번길 32","202604~202804","갱신","-","51,500","0"
"613","경기도 성남시 분당구 수내동","16-4","0016","0004","삼라마이다스빌","전세","115.9500","202603","22","54,500","0","9","2004","황새울로200번길 32","202604~202804","갱신","-","51,500","0"
"614","경기도 성남시 분당구 서현동","276-1","0276","0001","한라시그마파크","월세","37.3100","202603","22","7,000","60","11","2003","황새울로 307","202604~202804","신규","-","",""
"615","경기도 성남시 분당구 서현동","245-1","0245","0001","분당오벨리스크","월세","35.7800","202603","22","20,000","12","5","2003","서현로 216","202605~202805","갱신","사용","20,000","0"
"616","경기도 성남시 분당구 삼평동","659","0659","0000","판교 효성 해링턴 타워","월세","50.6700","202603","22","2,000","180","16","2013","판교역로192번길 22","202605~202705","신규","-","",""
"617","경기도 성남시 분당구 삼평동","653","0653","0000","판교역 푸르지오시티","월세","28.5700","202603","21","1,000","105","12","2014","대왕판교로606번길 45","202604~202704","신규","-","",""
"618","경기도 성남시 분당구 구미동","187-2","0187","0002","세종그랑시아∥","월세","32.2000","202603","21","1,000","70","5","2003","구미로9번길 10","202604~202704","신규","-","",""
"619","경기도 성남시 분당구 구미동","156","0156","0000","포스빌","월세","32.9000","202603","21","1,000","67","5","2004","성남대로 51","202604~202803","갱신","-","1,000","60"
"620","경기도 성남시 분당구 금곡동","147","0147","0000","현대아리온 오피스텔","월세","30.8100","202603","21","16,000","10","3","2003","성남대로172번길 12","202605~202805","신규","-","",""
"621","경기도 성남시 분당구 금곡동","170","0170","0000","천사의도시Ⅲ오피스텔","월세","36.1600","202603","21","12,000","40","8","2004","정자일로6번길 13","202605~202805","신규","-","",""
"622","경기도 성남시 분당구 삼평동","617","0617","0000","판교 테크노밸리 브릿지타워","월세","24.7600","202603","21","1,000","95","7","2015","판교로227번길 6","202604~202704","신규","-","",""
"623","경기도 성남시 분당구 삼평동","653","0653","0000","판교역 푸르지오시티","전세","29.8300","202603","21","25,800","0","10","2014","대왕판교로606번길 45","202603~202803","갱신","사용","27,000","0"
"624","경기도 성남시 분당구 삼평동","653","0653","0000","판교역 푸르지오시티","전세","26.7700","202603","21","25,500","0","5","2014","대왕판교로606번길 45","202604~202804","갱신","-","25,000","0"
"625","경기도 성남시 분당구 삼평동","647","0647","0000","(647)","월세","31.0400","202603","21","1,000","101","8","2012","대왕판교로606번길 31","202603~202703","신규","-","",""
"626","경기도 성남시 분당구 대장동","660","0660","0000","패밀리판교 102동","전세","84.7700","202603","21","55,000","0","5","2023","판교대장로2길 12","202606~202712","신규","-","",""
"627","경기도 성남시 분당구 수내동","23-1","0023","0001","로얄팰리스 하우스빌","월세","45.7900","202603","21","1,000","105","7","2004","백현로 105","202604~202804","갱신","사용","1,000","100"
"628","경기도 성남시 분당구 수내동","4-3","0004","0003","두산위브센티움 2","월세","35.0100","202603","21","19,000","10","12","2003","수내로 42","202604~202804","신규","-","",""
"629","경기도 성남시 분당구 수내동","4-3","0004","0003","두산위브센티움 2","월세","35.0100","202603","21","19,000","10","12","2003","수내로 42","202604~202804","신규","-","",""
"630","경기도 성남시 분당구 수내동","11-1","0011","0001","청구블루빌","월세","42.1200","202603","21","1,000","75","7","2000","황새울로 224","202604~202704","갱신","사용","1,000","70"
"631","경기도 성남시 분당구 수내동","6-2","0006","0002","분당 수내동 그라테아","월세","37.3500","202603","21","500","73","3","2004","황새울로258번길 23","202606~202706","갱신","-","500","69"
"632","경기도 성남시 분당구 수내동","6-2","0006","0002","분당 수내동 그라테아","월세","29.6300","202603","21","500","75","8","2004","황새울로258번길 23","202605~202705","갱신","-","500","72"
"633","경기도 성남시 분당구 야탑동","342-2","0342","0002","르네상스분당오피스텔","월세","33.7200","202603","21","500","85","7","2003","장미로48번길 10","202604~202704","신규","-","",""
"634","경기도 성남시 분당구 야탑동","342-2","0342","0002","르네상스분당오피스텔","월세","33.7200","202603","21","6,000","50","2","2003","장미로48번길 10","202604~202804","갱신","-","5,000","50"
"635","경기도 성남시 분당구 야탑동","264-1","0264","0001","FOREST HOUSE","전세","68.1300","202603","21","34,000","0","6","2003","벌말로30번길 46","202603~202803","갱신","-","32,500","10"
"636","경기도 성남시 분당구 서현동","255-1","0255","0001","분당풍림아이원플러스오피스텔","월세","40.0000","202603","21","20,000","10","8","2004","서현로 170","202604~202804","신규","-","",""
"637","경기도 성남시 분당구 정자동","154-1","0154","0001","타임브릿지","월세","148.2900","202603","21","90,000","140","14","2006","정자일로156번길 12","202605~202805","신규","-","",""
"638","경기도 성남시 분당구 정자동","165-1","0165","0001","정자역 엠코헤리츠 1단지","월세","25.3600","202603","21","20,900","5","9","2014","정자일로 146","202604~202804","신규","-","",""
"639","경기도 성남시 분당구 정자동","162-2","0162","0002","정자동3차 푸르지오 시티","월세","25.0000","202603","21","21,250","5","29","2015","정자일로 135","202605~202805","갱신","-","21,800","0"
"640","경기도 성남시 분당구 정자동","165-1","0165","0001","정자역 엠코헤리츠 1단지","월세","25.3600","202603","21","18,000","25","14","2014","정자일로 146","202605~202805","신규","-","",""
"641","경기도 성남시 분당구 정자동","24","0024","0000","분당인텔리지2","월세","26.8000","202603","21","1,000","75","23","2004","정자일로 177","202604~202704","신규","-","",""
"642","경기도 성남시 분당구 정자동","162-2","0162","0002","정자동3차 푸르지오 시티","월세","25.0800","202603","21","500","92","15","2015","정자일로 135","202604~202704","갱신","-","500","88"
